atp1-part4	r1027	100.000	30	0	0	1	30	915	886	9.90e-11	56.5
atp1-part5	r1027	100.000	30	0	0	1	30	900	871	9.90e-11	56.5
atp1-part6	r1027	100.000	30	0	0	1	30	885	856	9.90e-11	56.5
atp1-part7	r1027	100.000	30	0	0	1	30	870	841	9.90e-11	56.5
atp1-part8	r1027	100.000	30	0	0	1	30	855	826	9.90e-11	56.5
atp1-part9	r1027	100.000	29	0	0	1	29	840	812	3.56e-10	54.7
atp1-part9	f981	100.000	29	0	0	1	29	818	790	3.56e-10	54.7
atp1-part11	r1027	100.000	30	0	0	1	30	810	781	9.90e-11	56.5
atp1-part11	f981	100.000	30	0	0	1	30	788	759	9.90e-11	56.5
atp1-part12	r1027	100.000	30	0	0	1	30	795	766	9.90e-11	56.5
atp1-part12	f981	100.000	30	0	0	1	30	773	744	9.90e-11	56.5
atp1-part13	r1027	100.000	30	0	0	1	30	780	751	9.90e-11	56.5
atp1-part13	f981	100.000	30	0	0	1	30	758	729	9.90e-11	56.5
atp1-part14	r1027	100.000	30	0	0	1	30	765	736	9.90e-11	56.5
atp1-part14	f981	100.000	30	0	0	1	30	743	714	9.90e-11	56.5
atp1-part15	r1027	100.000	30	0	0	1	30	750	721	9.90e-11	56.5
atp1-part15	f981	100.000	30	0	0	1	30	728	699	9.90e-11	56.5
atp1-part16	r1027	100.000	30	0	0	1	30	735	706	9.90e-11	56.5
atp1-part16	f981	100.000	30	0	0	1	30	713	684	9.90e-11	56.5
atp1-part17	r1027	100.000	30	0	0	1	30	720	691	9.90e-11	56.5
atp1-part17	f981	100.000	30	0	0	1	30	698	669	9.90e-11	56.5
atp1-part23	r843	100.000	30	0	0	1	30	167	196	9.90e-11	56.5
atp1-part23	f803	100.000	30	0	0	1	30	148	177	9.90e-11	56.5
atp1-part23	f802	100.000	30	0	0	1	30	368	397	9.90e-11	56.5
atp1-part24	r843	100.000	30	0	0	1	30	182	211	9.90e-11	56.5
atp1-part24	f803	100.000	30	0	0	1	30	163	192	9.90e-11	56.5
atp1-part24	f802	100.000	30	0	0	1	30	383	412	9.90e-11	56.5
atp1-part25	r843	100.000	30	0	0	1	30	197	226	9.90e-11	56.5
atp1-part25	f803	100.000	30	0	0	1	30	178	207	9.90e-11	56.5
atp1-part25	f802	100.000	30	0	0	1	30	398	427	9.90e-11	56.5
atp1-part26	r843	100.000	30	0	0	1	30	212	241	9.90e-11	56.5
atp1-part26	f803	100.000	30	0	0	1	30	193	222	9.90e-11	56.5
atp1-part26	f802	100.000	30	0	0	1	30	413	442	9.90e-11	56.5
