atp1-part0	r921	100.000	30	0	0	1	30	2094	2065	1.10e-10	56.5
atp1-part1	r921	100.000	30	0	0	1	30	2079	2050	1.10e-10	56.5
atp1-part2	r921	100.000	30	0	0	1	30	2064	2035	1.10e-10	56.5
atp1-part3	r921	100.000	30	0	0	1	30	2049	2020	1.10e-10	56.5
atp1-part4	r921	100.000	30	0	0	1	30	2034	2005	1.10e-10	56.5
atp1-part5	r921	100.000	30	0	0	1	30	2019	1990	1.10e-10	56.5
atp1-part6	r921	100.000	30	0	0	1	30	2004	1975	1.10e-10	56.5
atp1-part7	r921	100.000	30	0	0	1	30	1989	1960	1.10e-10	56.5
atp1-part8	r921	100.000	30	0	0	1	30	1974	1945	1.10e-10	56.5
atp1-part9	r921	100.000	30	0	0	1	30	1959	1930	1.10e-10	56.5
atp1-part9	f980	100.000	30	0	0	1	30	452	423	1.10e-10	56.5
atp1-part10	r921	100.000	30	0	0	1	30	1944	1915	1.10e-10	56.5
atp1-part10	f980	100.000	30	0	0	1	30	437	408	1.10e-10	56.5
atp1-part11	r921	100.000	30	0	0	1	30	1929	1900	1.10e-10	56.5
atp1-part11	f980	100.000	30	0	0	1	30	422	393	1.10e-10	56.5
atp1-part12	r921	100.000	30	0	0	1	30	1914	1885	1.10e-10	56.5
atp1-part12	f980	100.000	30	0	0	1	30	407	378	1.10e-10	56.5
atp1-part13	r921	100.000	30	0	0	1	30	1899	1870	1.10e-10	56.5
atp1-part13	f980	100.000	30	0	0	1	30	392	363	1.10e-10	56.5
atp1-part14	r921	100.000	30	0	0	1	30	1884	1855	1.10e-10	56.5
atp1-part14	f980	100.000	30	0	0	1	30	377	348	1.10e-10	56.5
atp1-part15	r921	100.000	30	0	0	1	30	1869	1840	1.10e-10	56.5
atp1-part15	f980	100.000	30	0	0	1	30	362	333	1.10e-10	56.5
atp1-part16	r921	100.000	30	0	0	1	30	1854	1825	1.10e-10	56.5
atp1-part16	f980	100.000	30	0	0	1	30	347	318	1.10e-10	56.5
atp1-part17	r921	100.000	30	0	0	1	30	1839	1810	1.10e-10	56.5
atp1-part17	f980	100.000	30	0	0	1	30	332	303	1.10e-10	56.5
atp1-part18	r921	100.000	30	0	0	1	30	1824	1795	1.10e-10	56.5
atp1-part18	f980	100.000	30	0	0	1	30	317	288	1.10e-10	56.5
atp1-part19	r921	100.000	30	0	0	1	30	1809	1780	1.10e-10	56.5
atp1-part19	f980	100.000	30	0	0	1	30	302	273	1.10e-10	56.5
atp1-part20	r921	100.000	30	0	0	1	30	1794	1765	1.10e-10	56.5
atp1-part20	f980	100.000	30	0	0	1	30	287	258	1.10e-10	56.5
atp1-part21	r921	100.000	30	0	0	1	30	1779	1750	1.10e-10	56.5
