atp1-part0	f991	100.000	30	0	0	1	30	58	87	1.08e-10	56.5
atp1-part1	f991	100.000	30	0	0	1	30	73	102	1.08e-10	56.5
atp1-part2	f991	100.000	30	0	0	1	30	88	117	1.08e-10	56.5
atp1-part3	f991	100.000	30	0	0	1	30	103	132	1.08e-10	56.5
atp1-part4	f991	100.000	30	0	0	1	30	118	147	1.08e-10	56.5
atp1-part5	f991	100.000	30	0	0	1	30	133	162	1.08e-10	56.5
atp1-part6	f991	100.000	30	0	0	1	30	148	177	1.08e-10	56.5
atp1-part7	f991	100.000	30	0	0	1	30	163	192	1.08e-10	56.5
atp1-part8	f991	100.000	30	0	0	1	30	178	207	1.08e-10	56.5
atp1-part9	r938	100.000	30	0	0	1	30	8	37	1.08e-10	56.5
atp1-part9	f991	100.000	30	0	0	1	30	193	222	1.08e-10	56.5
atp1-part10	r938	100.000	30	0	0	1	30	23	52	1.08e-10	56.5
atp1-part10	f991	100.000	30	0	0	1	30	208	237	1.08e-10	56.5
atp1-part11	r938	100.000	30	0	0	1	30	38	67	1.08e-10	56.5
atp1-part11	f991	100.000	30	0	0	1	30	223	252	1.08e-10	56.5
atp1-part12	r938	100.000	30	0	0	1	30	53	82	1.08e-10	56.5
atp1-part12	f991	100.000	30	0	0	1	30	238	267	1.08e-10	56.5
atp1-part13	r938	100.000	30	0	0	1	30	68	97	1.08e-10	56.5
atp1-part13	f991	100.000	30	0	0	1	30	253	282	1.08e-10	56.5
atp1-part14	r938	100.000	30	0	0	1	30	83	112	1.08e-10	56.5
atp1-part14	f991	100.000	30	0	0	1	30	268	297	1.08e-10	56.5
atp1-part15	r938	100.000	30	0	0	1	30	98	127	1.08e-10	56.5
atp1-part15	f991	100.000	30	0	0	1	30	283	312	1.08e-10	56.5
atp1-part16	r938	100.000	30	0	0	1	30	113	142	1.08e-10	56.5
atp1-part16	f991	100.000	30	0	0	1	30	298	327	1.08e-10	56.5
atp1-part17	r938	100.000	30	0	0	1	30	128	157	1.08e-10	56.5
atp1-part17	f991	100.000	30	0	0	1	30	313	342	1.08e-10	56.5
atp1-part18	r938	100.000	30	0	0	1	30	143	172	1.08e-10	56.5
atp1-part18	f991	100.000	30	0	0	1	30	328	357	1.08e-10	56.5
atp1-part19	r938	100.000	30	0	0	1	30	158	187	1.08e-10	56.5
atp1-part19	f991	100.000	30	0	0	1	30	343	372	1.08e-10	56.5
atp1-part20	r938	100.000	30	0	0	1	30	173	202	1.08e-10	56.5
atp1-part20	f991	100.000	30	0	0	1	30	358	387	1.08e-10	56.5
atp1-part21	r938	100.000	30	0	0	1	30	188	217	1.08e-10	56.5
atp1-part21	f991	100.000	30	0	0	1	30	373	402	1.08e-10	56.5
atp1-part22	r938	100.000	30	0	0	1	30	203	232	1.08e-10	56.5
atp1-part22	f991	100.000	30	0	0	1	30	388	417	1.08e-10	56.5
atp1-part23	r938	100.000	30	0	0	1	30	218	247	1.08e-10	56.5
atp1-part23	f991	100.000	30	0	0	1	30	403	432	1.08e-10	56.5
atp1-part24	r938	100.000	30	0	0	1	30	233	262	1.08e-10	56.5
atp1-part24	f991	100.000	30	0	0	1	30	418	447	1.08e-10	56.5
atp1-part25	r938	100.000	30	0	0	1	30	248	277	1.08e-10	56.5
