atp1-part4	r1222	100.000	30	0	0	1	30	1764	1735	1.09e-10	56.5
atp1-part4	f900	100.000	30	0	0	1	30	202	231	1.09e-10	56.5
atp1-part5	r1222	100.000	30	0	0	1	30	1749	1720	1.09e-10	56.5
atp1-part5	f900	100.000	30	0	0	1	30	217	246	1.09e-10	56.5
atp1-part6	r1222	100.000	30	0	0	1	30	1734	1705	1.09e-10	56.5
atp1-part6	f900	100.000	30	0	0	1	30	232	261	1.09e-10	56.5
atp1-part7	r1222	100.000	30	0	0	1	30	1719	1690	1.09e-10	56.5
atp1-part7	f900	100.000	30	0	0	1	30	247	276	1.09e-10	56.5
atp1-part8	r1222	100.000	30	0	0	1	30	1704	1675	1.09e-10	56.5
atp1-part8	f900	100.000	30	0	0	1	30	262	291	1.09e-10	56.5
atp1-part9	r1222	100.000	30	0	0	1	30	1689	1660	1.09e-10	56.5
atp1-part9	r898	100.000	30	0	0	1	30	8	37	1.09e-10	56.5
atp1-part9	f1219	100.000	30	0	0	1	30	452	423	1.09e-10	56.5
atp1-part9	f900	100.000	30	0	0	1	30	277	306	1.09e-10	56.5
atp1-part10	r1222	100.000	30	0	0	1	30	1674	1645	1.09e-10	56.5
atp1-part10	r898	100.000	30	0	0	1	30	23	52	1.09e-10	56.5
atp1-part10	f1219	100.000	30	0	0	1	30	437	408	1.09e-10	56.5
atp1-part10	f900	100.000	30	0	0	1	30	292	321	1.09e-10	56.5
atp1-part11	r1222	100.000	30	0	0	1	30	1659	1630	1.09e-10	56.5
atp1-part11	r898	100.000	30	0	0	1	30	38	67	1.09e-10	56.5
atp1-part11	f1219	100.000	30	0	0	1	30	422	393	1.09e-10	56.5
atp1-part11	f900	100.000	30	0	0	1	30	307	336	1.09e-10	56.5
atp1-part12	r1222	100.000	30	0	0	1	30	1644	1615	1.09e-10	56.5
atp1-part12	r898	100.000	30	0	0	1	30	53	82	1.09e-10	56.5
atp1-part12	f1219	100.000	30	0	0	1	30	407	378	1.09e-10	56.5
atp1-part12	f900	100.000	30	0	0	1	30	322	351	1.09e-10	56.5
atp1-part13	r1222	100.000	30	0	0	1	30	1629	1600	1.09e-10	56.5
atp1-part13	r898	100.000	30	0	0	1	30	68	97	1.09e-10	56.5
atp1-part13	f1219	100.000	30	0	0	1	30	392	363	1.09e-10	56.5
atp1-part13	f900	100.000	30	0	0	1	30	337	366	1.09e-10	56.5
atp1-part14	r1222	100.000	30	0	0	1	30	1614	1585	1.09e-10	56.5
atp1-part14	r898	100.000	30	0	0	1	30	83	112	1.09e-10	56.5
atp1-part14	f1219	100.000	30	0	0	1	30	377	348	1.09e-10	56.5
atp1-part14	f900	100.000	30	0	0	1	30	352	381	1.09e-10	56.5
atp1-part15	r1222	100.000	30	0	0	1	30	1599	1570	1.09e-10	56.5
atp1-part15	r898	100.000	30	0	0	1	30	98	127	1.09e-10	56.5
atp1-part15	f1219	100.000	30	0	0	1	30	362	333	1.09e-10	56.5
atp1-part15	f900	100.000	30	0	0	1	30	367	396	1.09e-10	56.5
atp1-part16	r1222	100.000	30	0	0	1	30	1584	1555	1.09e-10	56.5
atp1-part16	r898	100.000	30	0	0	1	30	113	142	1.09e-10	56.5
atp1-part16	f1219	100.000	30	0	0	1	30	347	318	1.09e-10	56.5
atp1-part16	f900	100.000	30	0	0	1	30	382	411	1.09e-10	56.5
atp1-part17	r1222	100.000	30	0	0	1	30	1569	1540	1.09e-10	56.5
atp1-part17	r898	100.000	30	0	0	1	30	128	157	1.09e-10	56.5
atp1-part17	f1219	100.000	30	0	0	1	30	332	303	1.09e-10	56.5
atp1-part17	f900	100.000	30	0	0	1	30	397	426	1.09e-10	56.5
atp1-part18	r1222	100.000	30	0	0	1	30	1554	1525	1.09e-10	56.5
atp1-part18	r898	100.000	30	0	0	1	30	143	172	1.09e-10	56.5
atp1-part18	f1219	100.000	30	0	0	1	30	317	288	1.09e-10	56.5
atp1-part18	f900	100.000	30	0	0	1	30	412	441	1.09e-10	56.5
atp1-part19	r1222	100.000	30	0	0	1	30	1539	1510	1.09e-10	56.5
atp1-part19	r898	100.000	30	0	0	1	30	158	187	1.09e-10	56.5
atp1-part19	f1219	100.000	30	0	0	1	30	302	273	1.09e-10	56.5
atp1-part19	f900	100.000	30	0	0	1	30	427	456	1.09e-10	56.5
atp1-part20	r1222	100.000	30	0	0	1	30	1524	1495	1.09e-10	56.5
atp1-part20	r898	100.000	30	0	0	1	30	173	202	1.09e-10	56.5
atp1-part20	f1219	100.000	30	0	0	1	30	287	258	1.09e-10	56.5
atp1-part20	f900	100.000	30	0	0	1	30	442	471	1.09e-10	56.5
atp1-part21	r1222	100.000	30	0	0	1	30	1509	1480	1.09e-10	56.5
atp1-part21	r898	100.000	30	0	0	1	30	188	217	1.09e-10	56.5
atp1-part21	f1219	100.000	30	0	0	1	30	272	243	1.09e-10	56.5
atp1-part21	f900	100.000	30	0	0	1	30	457	486	1.09e-10	56.5
atp1-part22	r1222	100.000	30	0	0	1	30	1494	1465	1.09e-10	56.5
atp1-part22	r898	100.000	30	0	0	1	30	203	232	1.09e-10	56.5
atp1-part22	f1219	100.000	30	0	0	1	30	257	228	1.09e-10	56.5
atp1-part22	f900	100.000	30	0	0	1	30	472	501	1.09e-10	56.5
atp1-part23	r1222	100.000	30	0	0	1	30	1479	1450	1.09e-10	56.5
atp1-part23	r898	100.000	30	0	0	1	30	218	247	1.09e-10	56.5
atp1-part23	f1219	100.000	30	0	0	1	30	242	213	1.09e-10	56.5
