atp1-part0	f1024	100.000	30	0	0	1	30	58	87	1.13e-10	56.5
atp1-part1	f1024	100.000	30	0	0	1	30	73	102	1.13e-10	56.5
atp1-part2	f1024	100.000	30	0	0	1	30	88	117	1.13e-10	56.5
atp1-part3	f1024	100.000	30	0	0	1	30	103	132	1.13e-10	56.5
atp1-part4	f1024	100.000	30	0	0	1	30	118	147	1.13e-10	56.5
atp1-part5	f1024	100.000	30	0	0	1	30	133	162	1.13e-10	56.5
atp1-part6	f1024	100.000	30	0	0	1	30	148	177	1.13e-10	56.5
atp1-part7	f1024	100.000	30	0	0	1	30	163	192	1.13e-10	56.5
atp1-part8	f1024	100.000	30	0	0	1	30	178	207	1.13e-10	56.5
atp1-part9	r970	100.000	30	0	0	1	30	8	37	1.13e-10	56.5
atp1-part9	f1024	100.000	30	0	0	1	30	193	222	1.13e-10	56.5
atp1-part10	r970	100.000	30	0	0	1	30	23	52	1.13e-10	56.5
atp1-part10	f1024	100.000	30	0	0	1	30	208	237	1.13e-10	56.5
atp1-part11	r970	100.000	30	0	0	1	30	38	67	1.13e-10	56.5
atp1-part11	f1024	100.000	30	0	0	1	30	223	252	1.13e-10	56.5
atp1-part12	r970	100.000	30	0	0	1	30	53	82	1.13e-10	56.5
atp1-part12	f1024	100.000	30	0	0	1	30	238	267	1.13e-10	56.5
atp1-part13	r970	100.000	30	0	0	1	30	68	97	1.13e-10	56.5
atp1-part13	f1024	100.000	30	0	0	1	30	253	282	1.13e-10	56.5
atp1-part14	r970	100.000	30	0	0	1	30	83	112	1.13e-10	56.5
atp1-part14	f1024	100.000	30	0	0	1	30	268	297	1.13e-10	56.5
atp1-part15	r970	100.000	30	0	0	1	30	98	127	1.13e-10	56.5
atp1-part15	f1024	100.000	30	0	0	1	30	283	312	1.13e-10	56.5
atp1-part16	r970	100.000	30	0	0	1	30	113	142	1.13e-10	56.5
atp1-part16	f1024	100.000	30	0	0	1	30	298	327	1.13e-10	56.5
atp1-part17	r970	100.000	30	0	0	1	30	128	157	1.13e-10	56.5
atp1-part17	f1024	100.000	30	0	0	1	30	313	342	1.13e-10	56.5
atp1-part18	r970	100.000	30	0	0	1	30	143	172	1.13e-10	56.5
atp1-part18	f1024	100.000	30	0	0	1	30	328	357	1.13e-10	56.5
atp1-part19	r970	100.000	30	0	0	1	30	158	187	1.13e-10	56.5
atp1-part19	f1024	100.000	30	0	0	1	30	343	372	1.13e-10	56.5
atp1-part20	r970	100.000	30	0	0	1	30	173	202	1.13e-10	56.5
atp1-part20	f1024	100.000	30	0	0	1	30	358	387	1.13e-10	56.5
atp1-part21	r970	100.000	30	0	0	1	30	188	217	1.13e-10	56.5
atp1-part21	f1024	100.000	30	0	0	1	30	373	402	1.13e-10	56.5
atp1-part22	r970	100.000	30	0	0	1	30	203	232	1.13e-10	56.5
atp1-part22	f1024	100.000	30	0	0	1	30	388	417	1.13e-10	56.5
atp1-part23	r970	100.000	30	0	0	1	30	218	247	1.13e-10	56.5
atp1-part23	f1024	100.000	30	0	0	1	30	403	432	1.13e-10	56.5
atp1-part24	r970	100.000	30	0	0	1	30	233	262	1.13e-10	56.5
atp1-part24	f1024	100.000	30	0	0	1	30	418	447	1.13e-10	56.5
